Year,Month,City,Therapy Area,Units Sold,Price per Unit,Revenue
2024,Aug,Hyderabad,Pain Management,8000,₹60,"₹480,000"
2024,Aug,Chennai,Diabetes,6842,₹120,"₹821,040"
2024,Aug,Chennai,Cardiology,5976,₹150,"₹896,400"
2024,Aug,Chennai,Respiratory,8000,₹110,"₹880,000"
2024,Aug,Chennai,Gastrointestinal,6810,₹95,"₹646,950"
2024,Aug,Chennai,Anti-infective,6041,₹80,"₹483,280"
2024,Aug,Chennai,Pain Management,8000,₹60,"₹480,000"
2024,Aug,Kolkata,Diabetes,6039,₹120,"₹724,680"
2024,Aug,Kolkata,Cardiology,6471,₹150,"₹970,650"
2024,Aug,Kolkata,Respiratory,3375,₹110,"₹371,250"
2024,Aug,Kolkata,Gastrointestinal,2560,₹95,"₹243,200"
2024,Aug,Kolkata,Anti-infective,7210,₹80,"₹576,800"
2024,Aug,Kolkata,Pain Management,2060,₹60,"₹123,600"
2024,Aug,Pune,Diabetes,8000,₹120,"₹960,000"
2024,Aug,Pune,Cardiology,3702,₹150,"₹555,300"
2024,Aug,Pune,Respiratory,4359,₹110,"₹479,490"
2024,Aug,Pune,Gastrointestinal,1979,₹95,"₹188,005"
2024,Aug,Pune,Anti-infective,4201,₹80,"₹336,080"
2024,Aug,Pune,Pain Management,3741,₹60,"₹224,460"
2024,Aug,Ahmedabad,Diabetes,6281,₹120,"₹753,720"
2024,Aug,Ahmedabad,Cardiology,4111,₹150,"₹616,650"
2024,Aug,Ahmedabad,Respiratory,3061,₹110,"₹336,710"
2024,Aug,Ahmedabad,Gastrointestinal,8000,₹95,"₹760,000"
2024,Aug,Ahmedabad,Anti-infective,5581,₹80,"₹446,480"
2024,Aug,Ahmedabad,Pain Management,6525,₹60,"₹391,500"
2024,Aug,Jaipur,Diabetes,7642,₹120,"₹917,040"
2024,Aug,Jaipur,Cardiology,7890,₹150,"₹1,183,500"
2024,Aug,Jaipur,Respiratory,7836,₹110,"₹861,960"
2024,Aug,Jaipur,Gastrointestinal,5601,₹95,"₹532,095"
2024,Aug,Jaipur,Anti-infective,6051,₹80,"₹484,080"
2024,Aug,Jaipur,Pain Management,5729,₹60,"₹343,740"
2024,Aug,Lucknow,Diabetes,2392,₹120,"₹287,040"
2024,Aug,Lucknow,Cardiology,6101,₹150,"₹915,150"
2024,Aug,Lucknow,Respiratory,2399,₹110,"₹263,890"
2024,Aug,Lucknow,Gastrointestinal,3640,₹95,"₹345,800"
2024,Aug,Lucknow,Anti-infective,7735,₹80,"₹618,800"
2024,Aug,Lucknow,Pain Management,5863,₹60,"₹351,780"
2024,Aug,Chandigarh,Diabetes,4288,₹120,"₹514,560"
2024,Aug,Chandigarh,Cardiology,5654,₹150,"₹848,100"
2024,Aug,Chandigarh,Respiratory,7329,₹110,"₹806,190"
2024,Aug,Chandigarh,Gastrointestinal,1751,₹95,"₹166,345"
2024,Aug,Chandigarh,Anti-infective,7354,₹80,"₹588,320"
2024,Aug,Chandigarh,Pain Management,7034,₹60,"₹422,040"
2024,Aug,Indore,Diabetes,4697,₹120,"₹563,640"
2024,Aug,Indore,Cardiology,5487,₹150,"₹823,050"
2024,Aug,Indore,Respiratory,3021,₹110,"₹332,310"
2024,Aug,Indore,Gastrointestinal,4575,₹95,"₹434,625"
2024,Aug,Indore,Anti-infective,2147,₹80,"₹171,760"
2024,Aug,Indore,Pain Management,6914,₹60,"₹414,840"
2024,Aug,Surat,Diabetes,6141,₹120,"₹736,920"
2024,Aug,Surat,Cardiology,6858,₹150,"₹1,028,700"
2024,Aug,Surat,Respiratory,3160,₹110,"₹347,600"
2024,Aug,Surat,Gastrointestinal,3528,₹95,"₹335,160"
2024,Aug,Surat,Anti-infective,1580,₹80,"₹126,400"
2024,Aug,Surat,Pain Management,4644,₹60,"₹278,640"
2024,Aug,Nagpur,Diabetes,3190,₹120,"₹382,800"
2024,Aug,Nagpur,Cardiology,3804,₹150,"₹570,600"
2024,Aug,Nagpur,Respiratory,1932,₹110,"₹212,520"
2024,Aug,Nagpur,Gastrointestinal,4451,₹95,"₹422,845"
2024,Aug,Nagpur,Anti-infective,2149,₹80,"₹171,920"
2024,Aug,Nagpur,Pain Management,6860,₹60,"₹411,600"
2024,Aug,Kochi,Diabetes,2890,₹120,"₹346,800"
2024,Aug,Kochi,Cardiology,2703,₹150,"₹405,450"
2024,Aug,Kochi,Respiratory,6335,₹110,"₹696,850"
2024,Aug,Kochi,Gastrointestinal,5305,₹95,"₹503,975"
2024,Aug,Kochi,Anti-infective,6001,₹80,"₹480,080"
2024,Aug,Kochi,Pain Management,3672,₹60,"₹220,320"
2024,Sep,Mumbai,Diabetes,8000,₹120,"₹960,000"
2024,Sep,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2024,Sep,Mumbai,Respiratory,8000,₹110,"₹880,000"
2024,Sep,Mumbai,Gastrointestinal,7850,₹95,"₹745,750"
2024,Sep,Mumbai,Anti-infective,4482,₹80,"₹358,560"
2024,Sep,Mumbai,Pain Management,8000,₹60,"₹480,000"
2024,Sep,Delhi,Diabetes,3991,₹120,"₹478,920"
2024,Sep,Delhi,Cardiology,8000,₹150,"₹1,200,000"
2024,Sep,Delhi,Respiratory,4826,₹110,"₹530,860"
2024,Sep,Delhi,Gastrointestinal,4830,₹95,"₹458,850"
2024,Sep,Delhi,Anti-infective,3002,₹80,"₹240,160"
2024,Sep,Delhi,Pain Management,8000,₹60,"₹480,000"
2024,Sep,Bangalore,Diabetes,5877,₹120,"₹705,240"
2024,Sep,Bangalore,Cardiology,7875,₹150,"₹1,181,250"
2024,Sep,Bangalore,Respiratory,5109,₹110,"₹561,990"
2024,Sep,Bangalore,Gastrointestinal,8000,₹95,"₹760,000"
2024,Sep,Bangalore,Anti-infective,7947,₹80,"₹635,760"
2024,Sep,Bangalore,Pain Management,3869,₹60,"₹232,140"
2024,Sep,Hyderabad,Diabetes,5346,₹120,"₹641,520"
2024,Sep,Hyderabad,Cardiology,8000,₹150,"₹1,200,000"
2024,Sep,Hyderabad,Respiratory,5019,₹110,"₹552,090"
2024,Sep,Hyderabad,Gastrointestinal,4984,₹95,"₹473,480"
2024,Sep,Hyderabad,Anti-infective,7974,₹80,"₹637,920"
2024,Sep,Hyderabad,Pain Management,4752,₹60,"₹285,120"
2024,Sep,Chennai,Diabetes,7039,₹120,"₹844,680"
2024,Sep,Chennai,Cardiology,8000,₹150,"₹1,200,000"
2024,Sep,Chennai,Respiratory,2808,₹110,"₹308,880"
2024,Sep,Chennai,Gastrointestinal,3215,₹95,"₹305,425"
2024,Sep,Chennai,Anti-infective,8000,₹80,"₹640,000"
2024,Sep,Chennai,Pain Management,8000,₹60,"₹480,000"
2024,Sep,Kolkata,Diabetes,5728,₹120,"₹687,360"
2024,Sep,Kolkata,Cardiology,2334,₹150,"₹350,100"
2024,Sep,Kolkata,Respiratory,4434,₹110,"₹487,740"
2024,Sep,Kolkata,Gastrointestinal,8000,₹95,"₹760,000"
2024,Sep,Kolkata,Anti-infective,2985,₹80,"₹238,800"
2024,Sep,Kolkata,Pain Management,8000,₹60,"₹480,000"
2024,Sep,Pune,Diabetes,2897,₹120,"₹347,640"
2024,Sep,Pune,Cardiology,3970,₹150,"₹595,500"
2024,Sep,Pune,Respiratory,3021,₹110,"₹332,310"
2024,Sep,Pune,Gastrointestinal,8000,₹95,"₹760,000"
2024,Sep,Pune,Anti-infective,4634,₹80,"₹370,720"
2024,Sep,Pune,Pain Management,3950,₹60,"₹237,000"
2024,Sep,Ahmedabad,Diabetes,8000,₹120,"₹960,000"
2024,Sep,Ahmedabad,Cardiology,7489,₹150,"₹1,123,350"
2024,Sep,Ahmedabad,Respiratory,5018,₹110,"₹551,980"
2024,Sep,Ahmedabad,Gastrointestinal,5861,₹95,"₹556,795"
2024,Sep,Ahmedabad,Anti-infective,2834,₹80,"₹226,720"
2024,Sep,Ahmedabad,Pain Management,6628,₹60,"₹397,680"
2024,Sep,Jaipur,Diabetes,6733,₹120,"₹807,960"
2024,Sep,Jaipur,Cardiology,3730,₹150,"₹559,500"
2024,Sep,Jaipur,Respiratory,6696,₹110,"₹736,560"
2024,Sep,Jaipur,Gastrointestinal,4932,₹95,"₹468,540"
2024,Sep,Jaipur,Anti-infective,4609,₹80,"₹368,720"
2024,Sep,Jaipur,Pain Management,5243,₹60,"₹314,580"
2024,Sep,Lucknow,Diabetes,2087,₹120,"₹250,440"
2024,Sep,Lucknow,Cardiology,6593,₹150,"₹988,950"
2024,Sep,Lucknow,Respiratory,7685,₹110,"₹845,350"
2024,Sep,Lucknow,Gastrointestinal,2229,₹95,"₹211,755"
2024,Sep,Lucknow,Anti-infective,4730,₹80,"₹378,400"
2024,Sep,Lucknow,Pain Management,5640,₹60,"₹338,400"
2024,Sep,Chandigarh,Diabetes,7275,₹120,"₹873,000"
2024,Sep,Chandigarh,Cardiology,3597,₹150,"₹539,550"
2024,Sep,Chandigarh,Respiratory,6845,₹110,"₹752,950"
2024,Sep,Chandigarh,Gastrointestinal,4305,₹95,"₹408,975"
2024,Sep,Chandigarh,Anti-infective,4973,₹80,"₹397,840"
2024,Sep,Chandigarh,Pain Management,5234,₹60,"₹314,040"
2024,Sep,Indore,Diabetes,3839,₹120,"₹460,680"
2024,Sep,Indore,Cardiology,5755,₹150,"₹863,250"
2024,Sep,Indore,Respiratory,1500,₹110,"₹165,000"
2024,Sep,Indore,Gastrointestinal,7201,₹95,"₹684,095"
2024,Sep,Indore,Anti-infective,6889,₹80,"₹551,120"
2024,Sep,Indore,Pain Management,2078,₹60,"₹124,680"
2024,Sep,Surat,Diabetes,6708,₹120,"₹804,960"
2024,Sep,Surat,Cardiology,4708,₹150,"₹706,200"
2024,Sep,Surat,Respiratory,6003,₹110,"₹660,330"
2024,Sep,Surat,Gastrointestinal,6218,₹95,"₹590,710"
2024,Sep,Surat,Anti-infective,6461,₹80,"₹516,880"
2024,Sep,Surat,Pain Management,3972,₹60,"₹238,320"
2024,Sep,Nagpur,Diabetes,1762,₹120,"₹211,440"
2024,Sep,Nagpur,Cardiology,5135,₹150,"₹770,250"
2024,Sep,Nagpur,Respiratory,4156,₹110,"₹457,160"
2024,Sep,Nagpur,Gastrointestinal,2868,₹95,"₹272,460"
2024,Sep,Nagpur,Anti-infective,4384,₹80,"₹350,720"
2024,Sep,Nagpur,Pain Management,2826,₹60,"₹169,560"
2024,Sep,Kochi,Diabetes,4663,₹120,"₹559,560"
2024,Sep,Kochi,Cardiology,3107,₹150,"₹466,050"
2024,Sep,Kochi,Respiratory,3480,₹110,"₹382,800"
2024,Sep,Kochi,Gastrointestinal,3211,₹95,"₹305,045"
2024,Sep,Kochi,Anti-infective,3583,₹80,"₹286,640"
2024,Sep,Kochi,Pain Management,5025,₹60,"₹301,500"
2024,Oct,Mumbai,Diabetes,8000,₹120,"₹960,000"
2024,Oct,Mumbai,Cardiology,4028,₹150,"₹604,200"
2024,Oct,Mumbai,Respiratory,8000,₹110,"₹880,000"
2024,Oct,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2024,Oct,Mumbai,Anti-infective,8000,₹80,"₹640,000"
2024,Oct,Mumbai,Pain Management,6765,₹60,"₹405,900"
2024,Oct,Delhi,Diabetes,8000,₹120,"₹960,000"
2024,Oct,Delhi,Cardiology,8000,₹150,"₹1,200,000"
2024,Oct,Delhi,Respiratory,2866,₹110,"₹315,260"
2024,Oct,Delhi,Gastrointestinal,2836,₹95,"₹269,420"
2024,Oct,Delhi,Anti-infective,3500,₹80,"₹280,000"
2024,Oct,Delhi,Pain Management,8000,₹60,"₹480,000"
2024,Oct,Bangalore,Diabetes,8000,₹120,"₹960,000"
2024,Oct,Bangalore,Cardiology,7074,₹150,"₹1,061,100"
2024,Oct,Bangalore,Respiratory,2194,₹110,"₹241,340"
2024,Oct,Bangalore,Gastrointestinal,3382,₹95,"₹321,290"
2024,Oct,Bangalore,Anti-infective,3755,₹80,"₹300,400"
2024,Oct,Bangalore,Pain Management,6874,₹60,"₹412,440"
2024,Oct,Hyderabad,Diabetes,6747,₹120,"₹809,640"
2024,Oct,Hyderabad,Cardiology,1938,₹150,"₹290,700"
2024,Oct,Hyderabad,Respiratory,6445,₹110,"₹708,950"
2024,Oct,Hyderabad,Gastrointestinal,4066,₹95,"₹386,270"
2024,Oct,Hyderabad,Anti-infective,8000,₹80,"₹640,000"
2024,Oct,Hyderabad,Pain Management,3323,₹60,"₹199,380"
2024,Oct,Chennai,Diabetes,8000,₹120,"₹960,000"
2024,Oct,Chennai,Cardiology,4893,₹150,"₹733,950"
2024,Oct,Chennai,Respiratory,3452,₹110,"₹379,720"
2024,Oct,Chennai,Gastrointestinal,4612,₹95,"₹438,140"
2024,Oct,Chennai,Anti-infective,2789,₹80,"₹223,120"
2024,Oct,Chennai,Pain Management,8000,₹60,"₹480,000"
2024,Oct,Kolkata,Diabetes,5235,₹120,"₹628,200"
2024,Oct,Kolkata,Cardiology,4175,₹150,"₹626,250"
2024,Oct,Kolkata,Respiratory,2557,₹110,"₹281,270"
2024,Oct,Kolkata,Gastrointestinal,5346,₹95,"₹507,870"
2024,Oct,Kolkata,Anti-infective,8000,₹80,"₹640,000"
2024,Oct,Kolkata,Pain Management,8000,₹60,"₹480,000"
2024,Oct,Pune,Diabetes,3197,₹120,"₹383,640"
2024,Oct,Pune,Cardiology,2154,₹150,"₹323,100"
2024,Oct,Pune,Respiratory,5315,₹110,"₹584,650"
2024,Oct,Pune,Gastrointestinal,7418,₹95,"₹704,710"
2024,Oct,Pune,Anti-infective,4482,₹80,"₹358,560"
2024,Oct,Pune,Pain Management,8000,₹60,"₹480,000"
2024,Oct,Ahmedabad,Diabetes,7691,₹120,"₹922,920"
2024,Oct,Ahmedabad,Cardiology,8000,₹150,"₹1,200,000"
2024,Oct,Ahmedabad,Respiratory,3636,₹110,"₹399,960"
2024,Oct,Ahmedabad,Gastrointestinal,5337,₹95,"₹507,015"
2024,Oct,Ahmedabad,Anti-infective,7308,₹80,"₹584,640"
2024,Oct,Ahmedabad,Pain Management,2390,₹60,"₹143,400"
2024,Oct,Jaipur,Diabetes,7322,₹120,"₹878,640"
2024,Oct,Jaipur,Cardiology,2297,₹150,"₹344,550"
2024,Oct,Jaipur,Respiratory,1520,₹110,"₹167,200"
2024,Oct,Jaipur,Gastrointestinal,3273,₹95,"₹310,935"
2024,Oct,Jaipur,Anti-infective,5449,₹80,"₹435,920"
2024,Oct,Jaipur,Pain Management,2155,₹60,"₹129,300"
2024,Oct,Lucknow,Diabetes,2549,₹120,"₹305,880"
2024,Oct,Lucknow,Cardiology,6271,₹150,"₹940,650"
2024,Oct,Lucknow,Respiratory,3303,₹110,"₹363,330"
2024,Oct,Lucknow,Gastrointestinal,5672,₹95,"₹538,840"
2024,Oct,Lucknow,Anti-infective,6968,₹80,"₹557,440"
2024,Oct,Lucknow,Pain Management,5070,₹60,"₹304,200"
2024,Oct,Chandigarh,Diabetes,1500,₹120,"₹180,000"
2024,Oct,Chandigarh,Cardiology,1500,₹150,"₹225,000"
2024,Oct,Chandigarh,Respiratory,6852,₹110,"₹753,720"
2024,Oct,Chandigarh,Gastrointestinal,4106,₹95,"₹390,070"
2024,Oct,Chandigarh,Anti-infective,2367,₹80,"₹189,360"
2024,Oct,Chandigarh,Pain Management,4720,₹60,"₹283,200"
2024,Oct,Indore,Diabetes,6598,₹120,"₹791,760"
2024,Oct,Indore,Cardiology,2371,₹150,"₹355,650"
2024,Oct,Indore,Respiratory,4971,₹110,"₹546,810"
2024,Oct,Indore,Gastrointestinal,1910,₹95,"₹181,450"
2024,Oct,Indore,Anti-infective,3099,₹80,"₹247,920"
2024,Oct,Indore,Pain Management,4259,₹60,"₹255,540"
2024,Oct,Surat,Diabetes,1998,₹120,"₹239,760"
2024,Oct,Surat,Cardiology,6707,₹150,"₹1,006,050"
2024,Oct,Surat,Respiratory,2095,₹110,"₹230,450"
2024,Oct,Surat,Gastrointestinal,2101,₹95,"₹199,595"
2024,Oct,Surat,Anti-infective,3643,₹80,"₹291,440"
2024,Oct,Surat,Pain Management,4041,₹60,"₹242,460"
2024,Oct,Nagpur,Diabetes,3451,₹120,"₹414,120"
2024,Oct,Nagpur,Cardiology,2291,₹150,"₹343,650"
2024,Oct,Nagpur,Respiratory,4049,₹110,"₹445,390"
2024,Oct,Nagpur,Gastrointestinal,6845,₹95,"₹650,275"
2024,Oct,Nagpur,Anti-infective,6699,₹80,"₹535,920"
2024,Oct,Nagpur,Pain Management,2262,₹60,"₹135,720"
2024,Oct,Kochi,Diabetes,5674,₹120,"₹680,880"
2024,Oct,Kochi,Cardiology,5919,₹150,"₹887,850"
2024,Oct,Kochi,Respiratory,2242,₹110,"₹246,620"
2024,Oct,Kochi,Gastrointestinal,1730,₹95,"₹164,350"
2024,Oct,Kochi,Anti-infective,4909,₹80,"₹392,720"
2024,Oct,Kochi,Pain Management,5135,₹60,"₹308,100"
2024,Nov,Mumbai,Diabetes,2460,₹120,"₹295,200"
2024,Nov,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2024,Nov,Mumbai,Respiratory,8000,₹110,"₹880,000"
2024,Nov,Mumbai,Gastrointestinal,4459,₹95,"₹423,605"
2024,Nov,Mumbai,Anti-infective,8000,₹80,"₹640,000"
2024,Nov,Mumbai,Pain Management,6861,₹60,"₹411,660"
2024,Nov,Delhi,Diabetes,8000,₹120,"₹960,000"
2024,Nov,Delhi,Cardiology,4906,₹150,"₹735,900"
2024,Nov,Delhi,Respiratory,8000,₹110,"₹880,000"
2024,Nov,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2024,Nov,Delhi,Anti-infective,4142,₹80,"₹331,360"
2024,Nov,Delhi,Pain Management,7366,₹60,"₹441,960"
2024,Nov,Bangalore,Diabetes,8000,₹120,"₹960,000"
2024,Nov,Bangalore,Cardiology,8000,₹150,"₹1,200,000"
2024,Nov,Bangalore,Respiratory,6886,₹110,"₹757,460"
2024,Nov,Bangalore,Gastrointestinal,4406,₹95,"₹418,570"
2024,Nov,Bangalore,Anti-infective,2970,₹80,"₹237,600"
2024,Nov,Bangalore,Pain Management,3122,₹60,"₹187,320"
2024,Nov,Hyderabad,Diabetes,3408,₹120,"₹408,960"
2024,Nov,Hyderabad,Cardiology,8000,₹150,"₹1,200,000"
2024,Nov,Hyderabad,Respiratory,3230,₹110,"₹355,300"
2024,Nov,Hyderabad,Gastrointestinal,8000,₹95,"₹760,000"
2024,Nov,Hyderabad,Anti-infective,8000,₹80,"₹640,000"
2024,Nov,Hyderabad,Pain Management,5982,₹60,"₹358,920"
2024,Nov,Chennai,Diabetes,5394,₹120,"₹647,280"
2024,Nov,Chennai,Cardiology,6180,₹150,"₹927,000"
2024,Nov,Chennai,Respiratory,5021,₹110,"₹552,310"
2024,Nov,Chennai,Gastrointestinal,8000,₹95,"₹760,000"
2024,Nov,Chennai,Anti-infective,3258,₹80,"₹260,640"
2024,Nov,Chennai,Pain Management,4347,₹60,"₹260,820"
2024,Nov,Kolkata,Diabetes,4431,₹120,"₹531,720"
2024,Nov,Kolkata,Cardiology,7973,₹150,"₹1,195,950"
2024,Nov,Kolkata,Respiratory,2575,₹110,"₹283,250"
2024,Nov,Kolkata,Gastrointestinal,4153,₹95,"₹394,535"
2024,Nov,Kolkata,Anti-infective,7094,₹80,"₹567,520"
2024,Nov,Kolkata,Pain Management,7553,₹60,"₹453,180"
2024,Nov,Pune,Diabetes,7184,₹120,"₹862,080"
2024,Nov,Pune,Cardiology,8000,₹150,"₹1,200,000"
2024,Nov,Pune,Respiratory,7254,₹110,"₹797,940"
2024,Nov,Pune,Gastrointestinal,4294,₹95,"₹407,930"
2024,Nov,Pune,Anti-infective,8000,₹80,"₹640,000"
2024,Nov,Pune,Pain Management,8000,₹60,"₹480,000"
2024,Nov,Ahmedabad,Diabetes,1829,₹120,"₹219,480"
2024,Nov,Ahmedabad,Cardiology,7334,₹150,"₹1,100,100"
2024,Nov,Ahmedabad,Respiratory,4225,₹110,"₹464,750"
2024,Nov,Ahmedabad,Gastrointestinal,3386,₹95,"₹321,670"
2024,Nov,Ahmedabad,Anti-infective,6108,₹80,"₹488,640"
2024,Nov,Ahmedabad,Pain Management,6885,₹60,"₹413,100"
2024,Nov,Jaipur,Diabetes,5719,₹120,"₹686,280"
2024,Nov,Jaipur,Cardiology,3069,₹150,"₹460,350"
2024,Nov,Jaipur,Respiratory,7687,₹110,"₹845,570"
2024,Nov,Jaipur,Gastrointestinal,4746,₹95,"₹450,870"
2024,Nov,Jaipur,Anti-infective,3952,₹80,"₹316,160"
2024,Nov,Jaipur,Pain Management,6847,₹60,"₹410,820"
2024,Nov,Lucknow,Diabetes,1918,₹120,"₹230,160"
2024,Nov,Lucknow,Cardiology,7805,₹150,"₹1,170,750"
2024,Nov,Lucknow,Respiratory,3410,₹110,"₹375,100"
2024,Nov,Lucknow,Gastrointestinal,5474,₹95,"₹520,030"
2024,Nov,Lucknow,Anti-infective,4593,₹80,"₹367,440"
2024,Nov,Lucknow,Pain Management,2388,₹60,"₹143,280"
2024,Nov,Chandigarh,Diabetes,3307,₹120,"₹396,840"
2024,Nov,Chandigarh,Cardiology,5323,₹150,"₹798,450"
2024,Nov,Chandigarh,Respiratory,6404,₹110,"₹704,440"
2024,Nov,Chandigarh,Gastrointestinal,6059,₹95,"₹575,605"
2024,Nov,Chandigarh,Anti-infective,1981,₹80,"₹158,480"
2024,Nov,Chandigarh,Pain Management,5547,₹60,"₹332,820"
2024,Nov,Indore,Diabetes,1500,₹120,"₹180,000"
2024,Nov,Indore,Cardiology,4094,₹150,"₹614,100"
2024,Nov,Indore,Respiratory,3758,₹110,"₹413,380"
2024,Nov,Indore,Gastrointestinal,2370,₹95,"₹225,150"
2024,Nov,Indore,Anti-infective,4287,₹80,"₹342,960"
2024,Nov,Indore,Pain Management,5653,₹60,"₹339,180"
2024,Nov,Surat,Diabetes,4432,₹120,"₹531,840"
2024,Nov,Surat,Cardiology,4025,₹150,"₹603,750"
2024,Nov,Surat,Respiratory,5353,₹110,"₹588,830"
2024,Nov,Surat,Gastrointestinal,6356,₹95,"₹603,820"
2024,Nov,Surat,Anti-infective,2611,₹80,"₹208,880"
2024,Nov,Surat,Pain Management,6942,₹60,"₹416,520"
2024,Nov,Nagpur,Diabetes,4680,₹120,"₹561,600"
2024,Nov,Nagpur,Cardiology,6822,₹150,"₹1,023,300"
2024,Nov,Nagpur,Respiratory,1831,₹110,"₹201,410"
2024,Nov,Nagpur,Gastrointestinal,1500,₹95,"₹142,500"
2024,Nov,Nagpur,Anti-infective,5513,₹80,"₹441,040"
2024,Nov,Nagpur,Pain Management,1793,₹60,"₹107,580"
2024,Nov,Kochi,Diabetes,1500,₹120,"₹180,000"
2024,Nov,Kochi,Cardiology,3063,₹150,"₹459,450"
2024,Nov,Kochi,Respiratory,2744,₹110,"₹301,840"
2024,Nov,Kochi,Gastrointestinal,1533,₹95,"₹145,635"
2024,Nov,Kochi,Anti-infective,1675,₹80,"₹134,000"
2024,Nov,Kochi,Pain Management,6690,₹60,"₹401,400"
2024,Dec,Mumbai,Diabetes,7463,₹120,"₹895,560"
2024,Dec,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2024,Dec,Mumbai,Respiratory,6030,₹110,"₹663,300"
2024,Dec,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2024,Dec,Mumbai,Anti-infective,8000,₹80,"₹640,000"
2024,Dec,Mumbai,Pain Management,8000,₹60,"₹480,000"
2024,Dec,Delhi,Diabetes,8000,₹120,"₹960,000"
2024,Dec,Delhi,Cardiology,7413,₹150,"₹1,111,950"
2024,Dec,Delhi,Respiratory,7513,₹110,"₹826,430"
2024,Dec,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2024,Dec,Delhi,Anti-infective,7250,₹80,"₹580,000"
2024,Dec,Delhi,Pain Management,3288,₹60,"₹197,280"
2024,Dec,Bangalore,Diabetes,8000,₹120,"₹960,000"
2024,Dec,Bangalore,Cardiology,7922,₹150,"₹1,188,300"
2024,Dec,Bangalore,Respiratory,7934,₹110,"₹872,740"
2024,Dec,Bangalore,Gastrointestinal,8000,₹95,"₹760,000"
2024,Dec,Bangalore,Anti-infective,3696,₹80,"₹295,680"
2024,Dec,Bangalore,Pain Management,5070,₹60,"₹304,200"
2024,Dec,Hyderabad,Diabetes,2812,₹120,"₹337,440"
2024,Dec,Hyderabad,Cardiology,5200,₹150,"₹780,000"
2024,Dec,Hyderabad,Respiratory,2765,₹110,"₹304,150"
2024,Dec,Hyderabad,Gastrointestinal,7326,₹95,"₹695,970"
2024,Dec,Hyderabad,Anti-infective,4075,₹80,"₹326,000"
2024,Dec,Hyderabad,Pain Management,3570,₹60,"₹214,200"
2024,Dec,Chennai,Diabetes,7261,₹120,"₹871,320"
2024,Dec,Chennai,Cardiology,5144,₹150,"₹771,600"
2024,Dec,Chennai,Respiratory,5790,₹110,"₹636,900"
2024,Dec,Chennai,Gastrointestinal,7766,₹95,"₹737,770"
2024,Dec,Chennai,Anti-infective,8000,₹80,"₹640,000"
2024,Dec,Chennai,Pain Management,8000,₹60,"₹480,000"
2024,Dec,Kolkata,Diabetes,8000,₹120,"₹960,000"
2024,Dec,Kolkata,Cardiology,8000,₹150,"₹1,200,000"
2024,Dec,Kolkata,Respiratory,7959,₹110,"₹875,490"
2024,Dec,Kolkata,Gastrointestinal,2400,₹95,"₹228,000"
2024,Dec,Kolkata,Anti-infective,4751,₹80,"₹380,080"
2024,Dec,Kolkata,Pain Management,8000,₹60,"₹480,000"
2024,Dec,Pune,Diabetes,5692,₹120,"₹683,040"
2024,Dec,Pune,Cardiology,8000,₹150,"₹1,200,000"
2024,Dec,Pune,Respiratory,3868,₹110,"₹425,480"
2024,Dec,Pune,Gastrointestinal,2210,₹95,"₹209,950"
2024,Dec,Pune,Anti-infective,3922,₹80,"₹313,760"
2024,Dec,Pune,Pain Management,2470,₹60,"₹148,200"
2024,Dec,Ahmedabad,Diabetes,5382,₹120,"₹645,840"
2024,Dec,Ahmedabad,Cardiology,2606,₹150,"₹390,900"
2024,Dec,Ahmedabad,Respiratory,5547,₹110,"₹610,170"
2024,Dec,Ahmedabad,Gastrointestinal,6931,₹95,"₹658,445"
2024,Dec,Ahmedabad,Anti-infective,6902,₹80,"₹552,160"
2024,Dec,Ahmedabad,Pain Management,2074,₹60,"₹124,440"
2024,Dec,Jaipur,Diabetes,4065,₹120,"₹487,800"
2024,Dec,Jaipur,Cardiology,7011,₹150,"₹1,051,650"
2024,Dec,Jaipur,Respiratory,7635,₹110,"₹839,850"
2024,Dec,Jaipur,Gastrointestinal,6945,₹95,"₹659,775"
2024,Dec,Jaipur,Anti-infective,7627,₹80,"₹610,160"
2024,Dec,Jaipur,Pain Management,2961,₹60,"₹177,660"
2024,Dec,Lucknow,Diabetes,2442,₹120,"₹293,040"
2024,Dec,Lucknow,Cardiology,1579,₹150,"₹236,850"
2024,Dec,Lucknow,Respiratory,7193,₹110,"₹791,230"
2024,Dec,Lucknow,Gastrointestinal,2586,₹95,"₹245,670"
2024,Dec,Lucknow,Anti-infective,7141,₹80,"₹571,280"
2024,Dec,Lucknow,Pain Management,1569,₹60,"₹94,140"
2024,Dec,Chandigarh,Diabetes,2705,₹120,"₹324,600"
2024,Dec,Chandigarh,Cardiology,5298,₹150,"₹794,700"
2024,Dec,Chandigarh,Respiratory,4131,₹110,"₹454,410"
2024,Dec,Chandigarh,Gastrointestinal,5506,₹95,"₹523,070"
2024,Dec,Chandigarh,Anti-infective,5461,₹80,"₹436,880"
2024,Dec,Chandigarh,Pain Management,7534,₹60,"₹452,040"
2024,Dec,Indore,Diabetes,6799,₹120,"₹815,880"
2024,Dec,Indore,Cardiology,3327,₹150,"₹499,050"
